EdgeID,EdgeType,FromID,ToID,CableID,FiberCount,Length_m,Status,Notes,Enabled,FlowDirect
E-SP-0433-ONT-07350,Drop_Fiber,SP-0433,ONT-07350,DROP-ONT-07350,1,62.28,Active,Drop,1,1
E-SP-0433-ONT-07351,Drop_Fiber,SP-0433,ONT-07351,DROP-ONT-07351,1,57.18,Active,Drop,1,1
E-SP-0433-ONT-07352,Drop_Fiber,SP-0433,ONT-07352,DROP-ONT-07352,1,71.15,Active,Drop,1,1
E-SP-0433-ONT-07353,Drop_Fiber,SP-0433,ONT-07353,DROP-ONT-07353,1,64.18,Active,Drop,1,1
E-SP-0433-ONT-07354,Drop_Fiber,SP-0433,ONT-07354,DROP-ONT-07354,1,56.13,Active,Drop,1,1
E-SP-0433-ONT-07355,Drop_Fiber,SP-0433,ONT-07355,DROP-ONT-07355,1,67.68,Active,Drop,1,1
E-SP-0433-ONT-07356,Drop_Fiber,SP-0433,ONT-07356,DROP-ONT-07356,1,74.07,Active,Drop,1,1
E-SP-0433-ONT-07357,Drop_Fiber,SP-0433,ONT-07357,DROP-ONT-07357,1,62.49,Active,Drop,1,1
E-SP-0433-ONT-07358,Drop_Fiber,SP-0433,ONT-07358,DROP-ONT-07358,1,67.7,Active,Drop,1,1
E-SP-0433-ONT-07359,Drop_Fiber,SP-0433,ONT-07359,DROP-ONT-07359,1,56.86,Active,Drop,1,1
E-SP-0433-ONT-07360,Drop_Fiber,SP-0433,ONT-07360,DROP-ONT-07360,1,61.44,Active,Drop,1,1
E-SP-0433-ONT-07361,Drop_Fiber,SP-0433,ONT-07361,DROP-ONT-07361,1,62.15,Active,Drop,1,1
E-SP-0434-ONT-07362,Drop_Fiber,SP-0434,ONT-07362,DROP-ONT-07362,1,72.16,Active,Drop,1,1
E-SP-0434-ONT-07363,Drop_Fiber,SP-0434,ONT-07363,DROP-ONT-07363,1,52.36,Active,Drop,1,1
E-SP-0434-ONT-07364,Drop_Fiber,SP-0434,ONT-07364,DROP-ONT-07364,1,68.3,Active,Drop,1,1
E-SP-0434-ONT-07365,Drop_Fiber,SP-0434,ONT-07365,DROP-ONT-07365,1,73.35,Active,Drop,1,1
E-SP-0434-ONT-07366,Drop_Fiber,SP-0434,ONT-07366,DROP-ONT-07366,1,69.63,Active,Drop,1,1
E-SP-0434-ONT-07367,Drop_Fiber,SP-0434,ONT-07367,DROP-ONT-07367,1,61.18,Active,Drop,1,1
E-SP-0434-ONT-07368,Drop_Fiber,SP-0434,ONT-07368,DROP-ONT-07368,1,72.1,Active,Drop,1,1
E-SP-0434-ONT-07369,Drop_Fiber,SP-0434,ONT-07369,DROP-ONT-07369,1,62.3,Active,Drop,1,1
E-SP-0434-ONT-07370,Drop_Fiber,SP-0434,ONT-07370,DROP-ONT-07370,1,54.4,Active,Drop,1,1
E-SP-0434-ONT-07371,Drop_Fiber,SP-0434,ONT-07371,DROP-ONT-07371,1,52.84,Active,Drop,1,1
E-SP-0434-ONT-07372,Drop_Fiber,SP-0434,ONT-07372,DROP-ONT-07372,1,60.83,Active,Drop,1,1
E-SP-0434-ONT-07373,Drop_Fiber,SP-0434,ONT-07373,DROP-ONT-07373,1,53.46,Active,Drop,1,1
E-SP-0434-ONT-07374,Drop_Fiber,SP-0434,ONT-07374,DROP-ONT-07374,1,74.08,Active,Drop,1,1
E-SP-0434-ONT-07375,Drop_Fiber,SP-0434,ONT-07375,DROP-ONT-07375,1,77.29,Active,Drop,1,1
E-SP-0434-ONT-07376,Drop_Fiber,SP-0434,ONT-07376,DROP-ONT-07376,1,55.62,Active,Drop,1,1
E-SP-0434-ONT-07377,Drop_Fiber,SP-0434,ONT-07377,DROP-ONT-07377,1,68.02,Active,Drop,1,1
E-SP-0434-ONT-07378,Drop_Fiber,SP-0434,ONT-07378,DROP-ONT-07378,1,61.99,Active,Drop,1,1
E-SP-0435-ONT-07379,Drop_Fiber,SP-0435,ONT-07379,DROP-ONT-07379,1,68.07,Planned,Drop,1,1
E-SP-0435-ONT-07380,Drop_Fiber,SP-0435,ONT-07380,DROP-ONT-07380,1,55.7,Active,Drop,1,1
E-SP-0435-ONT-07381,Drop_Fiber,SP-0435,ONT-07381,DROP-ONT-07381,1,61.16,Active,Drop,1,1
E-SP-0435-ONT-07382,Drop_Fiber,SP-0435,ONT-07382,DROP-ONT-07382,1,60.05,Active,Drop,1,1
E-SP-0435-ONT-07383,Drop_Fiber,SP-0435,ONT-07383,DROP-ONT-07383,1,77.42,Active,Drop,1,1
E-SP-0435-ONT-07384,Drop_Fiber,SP-0435,ONT-07384,DROP-ONT-07384,1,58.01,Active,Drop,1,1
E-SP-0435-ONT-07385,Drop_Fiber,SP-0435,ONT-07385,DROP-ONT-07385,1,75.36,Active,Drop,1,1
E-SP-0435-ONT-07386,Drop_Fiber,SP-0435,ONT-07386,DROP-ONT-07386,1,56.2,Active,Drop,1,1
E-SP-0435-ONT-07387,Drop_Fiber,SP-0435,ONT-07387,DROP-ONT-07387,1,70.99,Active,Drop,1,1
E-SP-0435-ONT-07388,Drop_Fiber,SP-0435,ONT-07388,DROP-ONT-07388,1,56.7,Active,Drop,1,1
E-SP-0435-ONT-07389,Drop_Fiber,SP-0435,ONT-07389,DROP-ONT-07389,1,54.34,Active,Drop,1,1
E-SP-0435-ONT-07390,Drop_Fiber,SP-0435,ONT-07390,DROP-ONT-07390,1,58.91,Active,Drop,1,1
E-SP-0435-ONT-07391,Drop_Fiber,SP-0435,ONT-07391,DROP-ONT-07391,1,73.49,Active,Drop,1,1
E-SP-0435-ONT-07392,Drop_Fiber,SP-0435,ONT-07392,DROP-ONT-07392,1,74.54,Active,Drop,1,1
E-SP-0435-ONT-07393,Drop_Fiber,SP-0435,ONT-07393,DROP-ONT-07393,1,69.8,Active,Drop,1,1
E-SP-0435-ONT-07394,Drop_Fiber,SP-0435,ONT-07394,DROP-ONT-07394,1,73.1,Active,Drop,1,1
E-SP-0435-ONT-07395,Drop_Fiber,SP-0435,ONT-07395,DROP-ONT-07395,1,72.45,Active,Drop,1,1
E-SP-0436-ONT-07396,Drop_Fiber,SP-0436,ONT-07396,DROP-ONT-07396,1,66.96,Active,Drop,1,1
E-SP-0436-ONT-07397,Drop_Fiber,SP-0436,ONT-07397,DROP-ONT-07397,1,69.92,Active,Drop,1,1
E-SP-0436-ONT-07398,Drop_Fiber,SP-0436,ONT-07398,DROP-ONT-07398,1,57.75,Active,Drop,1,1
E-SP-0436-ONT-07399,Drop_Fiber,SP-0436,ONT-07399,DROP-ONT-07399,1,76.15,Planned,Drop,1,1
E-SP-0436-ONT-07400,Drop_Fiber,SP-0436,ONT-07400,DROP-ONT-07400,1,62.64,Active,Drop,1,1
E-SP-0436-ONT-07401,Drop_Fiber,SP-0436,ONT-07401,DROP-ONT-07401,1,70.66,Active,Drop,1,1
E-SP-0436-ONT-07402,Drop_Fiber,SP-0436,ONT-07402,DROP-ONT-07402,1,57.21,Active,Drop,1,1
E-SP-0436-ONT-07403,Drop_Fiber,SP-0436,ONT-07403,DROP-ONT-07403,1,67.93,Active,Drop,1,1
E-SP-0436-ONT-07404,Drop_Fiber,SP-0436,ONT-07404,DROP-ONT-07404,1,70.99,Active,Drop,1,1
E-SP-0436-ONT-07405,Drop_Fiber,SP-0436,ONT-07405,DROP-ONT-07405,1,62.11,Planned,Drop,1,1
E-SP-0436-ONT-07406,Drop_Fiber,SP-0436,ONT-07406,DROP-ONT-07406,1,60.04,Active,Drop,1,1
E-SP-0436-ONT-07407,Drop_Fiber,SP-0436,ONT-07407,DROP-ONT-07407,1,72.71,Active,Drop,1,1
E-SP-0436-ONT-07408,Drop_Fiber,SP-0436,ONT-07408,DROP-ONT-07408,1,61.72,Active,Drop,1,1
E-SP-0436-ONT-07409,Drop_Fiber,SP-0436,ONT-07409,DROP-ONT-07409,1,78.56,Active,Drop,1,1
E-SP-0436-ONT-07410,Drop_Fiber,SP-0436,ONT-07410,DROP-ONT-07410,1,77.18,Active,Drop,1,1
E-SP-0436-ONT-07411,Drop_Fiber,SP-0436,ONT-07411,DROP-ONT-07411,1,54.31,Active,Drop,1,1
E-SP-0436-ONT-07412,Drop_Fiber,SP-0436,ONT-07412,DROP-ONT-07412,1,68.83,Active,Drop,1,1
E-SP-0437-ONT-07413,Drop_Fiber,SP-0437,ONT-07413,DROP-ONT-07413,1,69.8,Active,Drop,1,1
E-SP-0437-ONT-07414,Drop_Fiber,SP-0437,ONT-07414,DROP-ONT-07414,1,69.46,Active,Drop,1,1
E-SP-0437-ONT-07415,Drop_Fiber,SP-0437,ONT-07415,DROP-ONT-07415,1,65.41,Active,Drop,1,1
E-SP-0437-ONT-07416,Drop_Fiber,SP-0437,ONT-07416,DROP-ONT-07416,1,58.82,Active,Drop,1,1
E-SP-0437-ONT-07417,Drop_Fiber,SP-0437,ONT-07417,DROP-ONT-07417,1,66.52,Active,Drop,1,1
E-SP-0437-ONT-07418,Drop_Fiber,SP-0437,ONT-07418,DROP-ONT-07418,1,58.99,Active,Drop,1,1
E-SP-0437-ONT-07419,Drop_Fiber,SP-0437,ONT-07419,DROP-ONT-07419,1,55.1,Active,Drop,1,1
E-SP-0437-ONT-07420,Drop_Fiber,SP-0437,ONT-07420,DROP-ONT-07420,1,68.65,Active,Drop,1,1
E-SP-0437-ONT-07421,Drop_Fiber,SP-0437,ONT-07421,DROP-ONT-07421,1,64.54,Active,Drop,1,1
E-SP-0437-ONT-07422,Drop_Fiber,SP-0437,ONT-07422,DROP-ONT-07422,1,65.18,Active,Drop,1,1
E-SP-0437-ONT-07423,Drop_Fiber,SP-0437,ONT-07423,DROP-ONT-07423,1,64.44,Active,Drop,1,1
E-SP-0437-ONT-07424,Drop_Fiber,SP-0437,ONT-07424,DROP-ONT-07424,1,54.57,Active,Drop,1,1
E-SP-0437-ONT-07425,Drop_Fiber,SP-0437,ONT-07425,DROP-ONT-07425,1,72.79,Active,Drop,1,1
E-SP-0437-ONT-07426,Drop_Fiber,SP-0437,ONT-07426,DROP-ONT-07426,1,59.11,Active,Drop,1,1
E-SP-0437-ONT-07427,Drop_Fiber,SP-0437,ONT-07427,DROP-ONT-07427,1,77.48,Active,Drop,1,1
E-SP-0437-ONT-07428,Drop_Fiber,SP-0437,ONT-07428,DROP-ONT-07428,1,56.44,Active,Drop,1,1
E-SP-0437-ONT-07429,Drop_Fiber,SP-0437,ONT-07429,DROP-ONT-07429,1,66.69,Active,Drop,1,1
E-SP-0438-ONT-07430,Drop_Fiber,SP-0438,ONT-07430,DROP-ONT-07430,1,60.08,Active,Drop,1,1
E-SP-0438-ONT-07431,Drop_Fiber,SP-0438,ONT-07431,DROP-ONT-07431,1,61.63,Active,Drop,1,1
E-SP-0438-ONT-07432,Drop_Fiber,SP-0438,ONT-07432,DROP-ONT-07432,1,61.43,Active,Drop,1,1
E-SP-0438-ONT-07433,Drop_Fiber,SP-0438,ONT-07433,DROP-ONT-07433,1,72.4,Active,Drop,1,1
E-SP-0438-ONT-07434,Drop_Fiber,SP-0438,ONT-07434,DROP-ONT-07434,1,57.87,Active,Drop,1,1
E-SP-0438-ONT-07435,Drop_Fiber,SP-0438,ONT-07435,DROP-ONT-07435,1,67.87,Active,Drop,1,1
E-SP-0438-ONT-07436,Drop_Fiber,SP-0438,ONT-07436,DROP-ONT-07436,1,72.29,Active,Drop,1,1
E-SP-0438-ONT-07437,Drop_Fiber,SP-0438,ONT-07437,DROP-ONT-07437,1,72.89,Active,Drop,1,1
E-SP-0438-ONT-07438,Drop_Fiber,SP-0438,ONT-07438,DROP-ONT-07438,1,50.9,Active,Drop,1,1
E-SP-0438-ONT-07439,Drop_Fiber,SP-0438,ONT-07439,DROP-ONT-07439,1,66.85,Active,Drop,1,1
E-SP-0438-ONT-07440,Drop_Fiber,SP-0438,ONT-07440,DROP-ONT-07440,1,71.52,Active,Drop,1,1
E-SP-0438-ONT-07441,Drop_Fiber,SP-0438,ONT-07441,DROP-ONT-07441,1,66.82,Active,Drop,1,1
E-SP-0438-ONT-07442,Drop_Fiber,SP-0438,ONT-07442,DROP-ONT-07442,1,73.17,Active,Drop,1,1
E-SP-0438-ONT-07443,Drop_Fiber,SP-0438,ONT-07443,DROP-ONT-07443,1,74.13,Active,Drop,1,1
E-SP-0438-ONT-07444,Drop_Fiber,SP-0438,ONT-07444,DROP-ONT-07444,1,74.93,Active,Drop,1,1
E-SP-0438-ONT-07445,Drop_Fiber,SP-0438,ONT-07445,DROP-ONT-07445,1,71.62,Active,Drop,1,1
E-SP-0438-ONT-07446,Drop_Fiber,SP-0438,ONT-07446,DROP-ONT-07446,1,53.63,Active,Drop,1,1
E-SP-0439-ONT-07447,Drop_Fiber,SP-0439,ONT-07447,DROP-ONT-07447,1,65.78,Active,Drop,1,1
E-SP-0439-ONT-07448,Drop_Fiber,SP-0439,ONT-07448,DROP-ONT-07448,1,66.61,Active,Drop,1,1
E-SP-0439-ONT-07449,Drop_Fiber,SP-0439,ONT-07449,DROP-ONT-07449,1,55.45,Active,Drop,1,1
E-SP-0439-ONT-07450,Drop_Fiber,SP-0439,ONT-07450,DROP-ONT-07450,1,70.05,Active,Drop,1,1
E-SP-0439-ONT-07451,Drop_Fiber,SP-0439,ONT-07451,DROP-ONT-07451,1,62.12,Active,Drop,1,1
E-SP-0439-ONT-07452,Drop_Fiber,SP-0439,ONT-07452,DROP-ONT-07452,1,74.34,Active,Drop,1,1
E-SP-0439-ONT-07453,Drop_Fiber,SP-0439,ONT-07453,DROP-ONT-07453,1,57.89,Active,Drop,1,1
E-SP-0439-ONT-07454,Drop_Fiber,SP-0439,ONT-07454,DROP-ONT-07454,1,66.07,Active,Drop,1,1
E-SP-0439-ONT-07455,Drop_Fiber,SP-0439,ONT-07455,DROP-ONT-07455,1,59.68,Active,Drop,1,1
E-SP-0439-ONT-07456,Drop_Fiber,SP-0439,ONT-07456,DROP-ONT-07456,1,63.57,Active,Drop,1,1
E-SP-0439-ONT-07457,Drop_Fiber,SP-0439,ONT-07457,DROP-ONT-07457,1,61.62,Active,Drop,1,1
E-SP-0439-ONT-07458,Drop_Fiber,SP-0439,ONT-07458,DROP-ONT-07458,1,65.22,Active,Drop,1,1
E-SP-0439-ONT-07459,Drop_Fiber,SP-0439,ONT-07459,DROP-ONT-07459,1,71.26,Active,Drop,1,1
E-SP-0439-ONT-07460,Drop_Fiber,SP-0439,ONT-07460,DROP-ONT-07460,1,77.74,Active,Drop,1,1
E-SP-0439-ONT-07461,Drop_Fiber,SP-0439,ONT-07461,DROP-ONT-07461,1,54.81,Active,Drop,1,1
E-SP-0439-ONT-07462,Drop_Fiber,SP-0439,ONT-07462,DROP-ONT-07462,1,59.1,Active,Drop,1,1
E-SP-0439-ONT-07463,Drop_Fiber,SP-0439,ONT-07463,DROP-ONT-07463,1,54.64,Active,Drop,1,1
E-SP-0440-ONT-07464,Drop_Fiber,SP-0440,ONT-07464,DROP-ONT-07464,1,67.08,Active,Drop,1,1
E-SP-0440-ONT-07465,Drop_Fiber,SP-0440,ONT-07465,DROP-ONT-07465,1,55.89,Active,Drop,1,1
E-SP-0440-ONT-07466,Drop_Fiber,SP-0440,ONT-07466,DROP-ONT-07466,1,67.59,Active,Drop,1,1
E-SP-0440-ONT-07467,Drop_Fiber,SP-0440,ONT-07467,DROP-ONT-07467,1,55.01,Active,Drop,1,1
E-SP-0440-ONT-07468,Drop_Fiber,SP-0440,ONT-07468,DROP-ONT-07468,1,75.53,Active,Drop,1,1
E-SP-0440-ONT-07469,Drop_Fiber,SP-0440,ONT-07469,DROP-ONT-07469,1,69.35,Active,Drop,1,1
E-SP-0440-ONT-07470,Drop_Fiber,SP-0440,ONT-07470,DROP-ONT-07470,1,76.31,Active,Drop,1,1
E-SP-0440-ONT-07471,Drop_Fiber,SP-0440,ONT-07471,DROP-ONT-07471,1,67.15,Active,Drop,1,1
E-SP-0440-ONT-07472,Drop_Fiber,SP-0440,ONT-07472,DROP-ONT-07472,1,51.06,Active,Drop,1,1
E-SP-0440-ONT-07473,Drop_Fiber,SP-0440,ONT-07473,DROP-ONT-07473,1,55.4,Active,Drop,1,1
E-SP-0440-ONT-07474,Drop_Fiber,SP-0440,ONT-07474,DROP-ONT-07474,1,65.59,Active,Drop,1,1
E-SP-0440-ONT-07475,Drop_Fiber,SP-0440,ONT-07475,DROP-ONT-07475,1,70.65,Active,Drop,1,1
E-SP-0440-ONT-07476,Drop_Fiber,SP-0440,ONT-07476,DROP-ONT-07476,1,62.55,Active,Drop,1,1
E-SP-0440-ONT-07477,Drop_Fiber,SP-0440,ONT-07477,DROP-ONT-07477,1,70.72,Active,Drop,1,1
E-SP-0440-ONT-07478,Drop_Fiber,SP-0440,ONT-07478,DROP-ONT-07478,1,75.47,Active,Drop,1,1
E-SP-0440-ONT-07479,Drop_Fiber,SP-0440,ONT-07479,DROP-ONT-07479,1,56.59,Active,Drop,1,1
E-SP-0440-ONT-07480,Drop_Fiber,SP-0440,ONT-07480,DROP-ONT-07480,1,52.24,Active,Drop,1,1
E-SP-0441-ONT-07481,Drop_Fiber,SP-0441,ONT-07481,DROP-ONT-07481,1,68.44,Active,Drop,1,1
E-SP-0441-ONT-07482,Drop_Fiber,SP-0441,ONT-07482,DROP-ONT-07482,1,56.5,Active,Drop,1,1
E-SP-0441-ONT-07483,Drop_Fiber,SP-0441,ONT-07483,DROP-ONT-07483,1,58.91,Active,Drop,1,1
E-SP-0441-ONT-07484,Drop_Fiber,SP-0441,ONT-07484,DROP-ONT-07484,1,77.48,Active,Drop,1,1
E-SP-0441-ONT-07485,Drop_Fiber,SP-0441,ONT-07485,DROP-ONT-07485,1,63.49,Active,Drop,1,1
E-SP-0441-ONT-07486,Drop_Fiber,SP-0441,ONT-07486,DROP-ONT-07486,1,64.18,Active,Drop,1,1
E-SP-0441-ONT-07487,Drop_Fiber,SP-0441,ONT-07487,DROP-ONT-07487,1,76.49,Active,Drop,1,1
E-SP-0441-ONT-07488,Drop_Fiber,SP-0441,ONT-07488,DROP-ONT-07488,1,62.95,Active,Drop,1,1
E-SP-0441-ONT-07489,Drop_Fiber,SP-0441,ONT-07489,DROP-ONT-07489,1,67.67,Active,Drop,1,1
E-SP-0441-ONT-07490,Drop_Fiber,SP-0441,ONT-07490,DROP-ONT-07490,1,64.82,Active,Drop,1,1
E-SP-0441-ONT-07491,Drop_Fiber,SP-0441,ONT-07491,DROP-ONT-07491,1,70.89,Active,Drop,1,1
E-SP-0441-ONT-07492,Drop_Fiber,SP-0441,ONT-07492,DROP-ONT-07492,1,66.9,Active,Drop,1,1
E-SP-0441-ONT-07493,Drop_Fiber,SP-0441,ONT-07493,DROP-ONT-07493,1,60.57,Active,Drop,1,1
E-SP-0441-ONT-07494,Drop_Fiber,SP-0441,ONT-07494,DROP-ONT-07494,1,64.08,Active,Drop,1,1
E-SP-0441-ONT-07495,Drop_Fiber,SP-0441,ONT-07495,DROP-ONT-07495,1,75.59,Active,Drop,1,1
E-SP-0441-ONT-07496,Drop_Fiber,SP-0441,ONT-07496,DROP-ONT-07496,1,61.33,Active,Drop,1,1
E-SP-0441-ONT-07497,Drop_Fiber,SP-0441,ONT-07497,DROP-ONT-07497,1,63.59,Active,Drop,1,1
E-SP-0442-ONT-07498,Drop_Fiber,SP-0442,ONT-07498,DROP-ONT-07498,1,69.74,Active,Drop,1,1
E-SP-0442-ONT-07499,Drop_Fiber,SP-0442,ONT-07499,DROP-ONT-07499,1,67.58,Active,Drop,1,1
E-SP-0442-ONT-07500,Drop_Fiber,SP-0442,ONT-07500,DROP-ONT-07500,1,76.35,Active,Drop,1,1
E-SP-0442-ONT-07501,Drop_Fiber,SP-0442,ONT-07501,DROP-ONT-07501,1,59.38,Active,Drop,1,1
E-SP-0442-ONT-07502,Drop_Fiber,SP-0442,ONT-07502,DROP-ONT-07502,1,65.66,Active,Drop,1,1
E-SP-0442-ONT-07503,Drop_Fiber,SP-0442,ONT-07503,DROP-ONT-07503,1,77.12,Active,Drop,1,1
E-SP-0442-ONT-07504,Drop_Fiber,SP-0442,ONT-07504,DROP-ONT-07504,1,62.82,Active,Drop,1,1
E-SP-0442-ONT-07505,Drop_Fiber,SP-0442,ONT-07505,DROP-ONT-07505,1,67.27,Active,Drop,1,1
E-SP-0442-ONT-07506,Drop_Fiber,SP-0442,ONT-07506,DROP-ONT-07506,1,58.84,Active,Drop,1,1
E-SP-0442-ONT-07507,Drop_Fiber,SP-0442,ONT-07507,DROP-ONT-07507,1,69.92,Active,Drop,1,1
E-SP-0442-ONT-07508,Drop_Fiber,SP-0442,ONT-07508,DROP-ONT-07508,1,69.62,Active,Drop,1,1
E-SP-0442-ONT-07509,Drop_Fiber,SP-0442,ONT-07509,DROP-ONT-07509,1,59.01,Active,Drop,1,1
E-SP-0442-ONT-07510,Drop_Fiber,SP-0442,ONT-07510,DROP-ONT-07510,1,79.31,Active,Drop,1,1
E-SP-0442-ONT-07511,Drop_Fiber,SP-0442,ONT-07511,DROP-ONT-07511,1,74.59,Active,Drop,1,1
E-SP-0442-ONT-07512,Drop_Fiber,SP-0442,ONT-07512,DROP-ONT-07512,1,71.02,Active,Drop,1,1
E-SP-0442-ONT-07513,Drop_Fiber,SP-0442,ONT-07513,DROP-ONT-07513,1,68.73,Active,Drop,1,1
E-SP-0442-ONT-07514,Drop_Fiber,SP-0442,ONT-07514,DROP-ONT-07514,1,72.55,Planned,Drop,1,1
E-SP-0443-ONT-07515,Drop_Fiber,SP-0443,ONT-07515,DROP-ONT-07515,1,56.0,Active,Drop,1,1
E-SP-0443-ONT-07516,Drop_Fiber,SP-0443,ONT-07516,DROP-ONT-07516,1,53.64,Active,Drop,1,1
E-SP-0443-ONT-07517,Drop_Fiber,SP-0443,ONT-07517,DROP-ONT-07517,1,59.49,Active,Drop,1,1
E-SP-0443-ONT-07518,Drop_Fiber,SP-0443,ONT-07518,DROP-ONT-07518,1,58.71,Active,Drop,1,1
E-SP-0443-ONT-07519,Drop_Fiber,SP-0443,ONT-07519,DROP-ONT-07519,1,73.09,Active,Drop,1,1
E-SP-0443-ONT-07520,Drop_Fiber,SP-0443,ONT-07520,DROP-ONT-07520,1,77.19,Active,Drop,1,1
E-SP-0443-ONT-07521,Drop_Fiber,SP-0443,ONT-07521,DROP-ONT-07521,1,63.35,Active,Drop,1,1
E-SP-0443-ONT-07522,Drop_Fiber,SP-0443,ONT-07522,DROP-ONT-07522,1,72.62,Active,Drop,1,1
E-SP-0443-ONT-07523,Drop_Fiber,SP-0443,ONT-07523,DROP-ONT-07523,1,66.94,Active,Drop,1,1
E-SP-0443-ONT-07524,Drop_Fiber,SP-0443,ONT-07524,DROP-ONT-07524,1,70.79,Active,Drop,1,1
E-SP-0443-ONT-07525,Drop_Fiber,SP-0443,ONT-07525,DROP-ONT-07525,1,62.67,Active,Drop,1,1
E-SP-0443-ONT-07526,Drop_Fiber,SP-0443,ONT-07526,DROP-ONT-07526,1,70.87,Active,Drop,1,1
E-SP-0443-ONT-07527,Drop_Fiber,SP-0443,ONT-07527,DROP-ONT-07527,1,67.77,Active,Drop,1,1
E-SP-0443-ONT-07528,Drop_Fiber,SP-0443,ONT-07528,DROP-ONT-07528,1,62.8,Planned,Drop,1,1
E-SP-0443-ONT-07529,Drop_Fiber,SP-0443,ONT-07529,DROP-ONT-07529,1,72.53,Active,Drop,1,1
E-SP-0443-ONT-07530,Drop_Fiber,SP-0443,ONT-07530,DROP-ONT-07530,1,62.65,Active,Drop,1,1
E-SP-0443-ONT-07531,Drop_Fiber,SP-0443,ONT-07531,DROP-ONT-07531,1,63.12,Active,Drop,1,1
E-SP-0444-ONT-07532,Drop_Fiber,SP-0444,ONT-07532,DROP-ONT-07532,1,63.35,Active,Drop,1,1
E-SP-0444-ONT-07533,Drop_Fiber,SP-0444,ONT-07533,DROP-ONT-07533,1,52.7,Active,Drop,1,1
E-SP-0444-ONT-07534,Drop_Fiber,SP-0444,ONT-07534,DROP-ONT-07534,1,66.74,Active,Drop,1,1
E-SP-0444-ONT-07535,Drop_Fiber,SP-0444,ONT-07535,DROP-ONT-07535,1,59.16,Active,Drop,1,1
E-SP-0444-ONT-07536,Drop_Fiber,SP-0444,ONT-07536,DROP-ONT-07536,1,57.74,Active,Drop,1,1
E-SP-0444-ONT-07537,Drop_Fiber,SP-0444,ONT-07537,DROP-ONT-07537,1,69.5,Active,Drop,1,1
E-SP-0444-ONT-07538,Drop_Fiber,SP-0444,ONT-07538,DROP-ONT-07538,1,68.51,Active,Drop,1,1
E-SP-0444-ONT-07539,Drop_Fiber,SP-0444,ONT-07539,DROP-ONT-07539,1,63.72,Active,Drop,1,1
E-SP-0444-ONT-07540,Drop_Fiber,SP-0444,ONT-07540,DROP-ONT-07540,1,65.64,Active,Drop,1,1
E-SP-0444-ONT-07541,Drop_Fiber,SP-0444,ONT-07541,DROP-ONT-07541,1,59.86,Active,Drop,1,1
E-SP-0444-ONT-07542,Drop_Fiber,SP-0444,ONT-07542,DROP-ONT-07542,1,63.25,Active,Drop,1,1
E-SP-0444-ONT-07543,Drop_Fiber,SP-0444,ONT-07543,DROP-ONT-07543,1,55.83,Active,Drop,1,1
E-SP-0444-ONT-07544,Drop_Fiber,SP-0444,ONT-07544,DROP-ONT-07544,1,61.56,Active,Drop,1,1
E-SP-0444-ONT-07545,Drop_Fiber,SP-0444,ONT-07545,DROP-ONT-07545,1,70.12,Active,Drop,1,1
E-SP-0444-ONT-07546,Drop_Fiber,SP-0444,ONT-07546,DROP-ONT-07546,1,70.12,Active,Drop,1,1
E-SP-0444-ONT-07547,Drop_Fiber,SP-0444,ONT-07547,DROP-ONT-07547,1,55.26,Active,Drop,1,1
E-SP-0444-ONT-07548,Drop_Fiber,SP-0444,ONT-07548,DROP-ONT-07548,1,65.59,Active,Drop,1,1
E-SP-0445-ONT-07549,Drop_Fiber,SP-0445,ONT-07549,DROP-ONT-07549,1,55.75,Active,Drop,1,1
E-SP-0445-ONT-07550,Drop_Fiber,SP-0445,ONT-07550,DROP-ONT-07550,1,51.83,Active,Drop,1,1
E-SP-0445-ONT-07551,Drop_Fiber,SP-0445,ONT-07551,DROP-ONT-07551,1,59.55,Active,Drop,1,1
E-SP-0445-ONT-07552,Drop_Fiber,SP-0445,ONT-07552,DROP-ONT-07552,1,54.75,Planned,Drop,1,1
E-SP-0445-ONT-07553,Drop_Fiber,SP-0445,ONT-07553,DROP-ONT-07553,1,71.02,Planned,Drop,1,1
E-SP-0445-ONT-07554,Drop_Fiber,SP-0445,ONT-07554,DROP-ONT-07554,1,65.56,Active,Drop,1,1
E-SP-0445-ONT-07555,Drop_Fiber,SP-0445,ONT-07555,DROP-ONT-07555,1,67.4,Active,Drop,1,1
E-SP-0445-ONT-07556,Drop_Fiber,SP-0445,ONT-07556,DROP-ONT-07556,1,58.72,Active,Drop,1,1
E-SP-0445-ONT-07557,Drop_Fiber,SP-0445,ONT-07557,DROP-ONT-07557,1,63.55,Active,Drop,1,1
E-SP-0445-ONT-07558,Drop_Fiber,SP-0445,ONT-07558,DROP-ONT-07558,1,62.94,Active,Drop,1,1
E-SP-0445-ONT-07559,Drop_Fiber,SP-0445,ONT-07559,DROP-ONT-07559,1,55.86,Active,Drop,1,1
E-SP-0445-ONT-07560,Drop_Fiber,SP-0445,ONT-07560,DROP-ONT-07560,1,58.34,Active,Drop,1,1
E-SP-0445-ONT-07561,Drop_Fiber,SP-0445,ONT-07561,DROP-ONT-07561,1,67.77,Active,Drop,1,1
E-SP-0445-ONT-07562,Drop_Fiber,SP-0445,ONT-07562,DROP-ONT-07562,1,72.03,Active,Drop,1,1
E-SP-0445-ONT-07563,Drop_Fiber,SP-0445,ONT-07563,DROP-ONT-07563,1,61.85,Active,Drop,1,1
