JunctionID,JuncType,Name,Lon,Lat,Level,ParentID,Status,Capacity,Notes,Enabled,AncillaryR
ONT-09670,Home_ONT,Home_ONT-09670,69.22064667,34.53366043,6,SP-0569,Active,1,Customer ONT,1,2
ONT-09671,Home_ONT,Home_ONT-09671,69.22095475,34.53367547,6,SP-0569,Active,1,Customer ONT,1,2
ONT-09672,Home_ONT,Home_ONT-09672,69.2211507,34.53380015,6,SP-0569,Active,1,Customer ONT,1,2
ONT-09673,Home_ONT,Home_ONT-09673,69.22130639,34.53404087,6,SP-0569,Active,1,Customer ONT,1,2
ONT-09674,Home_ONT,Home_ONT-09674,69.22257215,34.53393186,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09675,Home_ONT,Home_ONT-09675,69.22261452,34.53412301,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09676,Home_ONT,Home_ONT-09676,69.22245942,34.53439701,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09677,Home_ONT,Home_ONT-09677,69.22223635,34.53445687,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09678,Home_ONT,Home_ONT-09678,69.22196449,34.53447895,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09679,Home_ONT,Home_ONT-09679,69.2216997,34.53456441,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09680,Home_ONT,Home_ONT-09680,69.22148529,34.5344246,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09681,Home_ONT,Home_ONT-09681,69.22132356,34.53428518,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09682,Home_ONT,Home_ONT-09682,69.22125873,34.53404644,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09683,Home_ONT,Home_ONT-09683,69.2211601,34.53375397,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09684,Home_ONT,Home_ONT-09684,69.22138914,34.53364227,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09685,Home_ONT,Home_ONT-09685,69.22147404,34.53341409,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09686,Home_ONT,Home_ONT-09686,69.22167731,34.53324062,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09687,Home_ONT,Home_ONT-09687,69.22197557,34.53332895,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09688,Home_ONT,Home_ONT-09688,69.22224667,34.53328491,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09689,Home_ONT,Home_ONT-09689,69.22245016,34.53345578,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09690,Home_ONT,Home_ONT-09690,69.22257706,34.53368179,6,SP-0570,Active,1,Customer ONT,1,2
ONT-09691,Home_ONT,Home_ONT-09691,69.22334304,34.53318874,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09692,Home_ONT,Home_ONT-09692,69.22334693,34.53343273,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09693,Home_ONT,Home_ONT-09693,69.22323266,34.53362353,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09694,Home_ONT,Home_ONT-09694,69.22294505,34.53365511,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09695,Home_ONT,Home_ONT-09695,69.22277951,34.53386954,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09696,Home_ONT,Home_ONT-09696,69.22253712,34.53374882,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09697,Home_ONT,Home_ONT-09697,69.22220374,34.53373511,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09698,Home_ONT,Home_ONT-09698,69.2221454,34.53348934,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09699,Home_ONT,Home_ONT-09699,69.2220852,34.53330797,6,SP-0571,Planned,1,Customer ONT,1,2
ONT-09700,Home_ONT,Home_ONT-09700,69.22207282,34.53310125,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09701,Home_ONT,Home_ONT-09701,69.22216456,34.53286156,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09702,Home_ONT,Home_ONT-09702,69.22227658,34.53260202,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09703,Home_ONT,Home_ONT-09703,69.22251694,34.53253725,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09704,Home_ONT,Home_ONT-09704,69.22276242,34.53252066,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09705,Home_ONT,Home_ONT-09705,69.22306356,34.5325521,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09706,Home_ONT,Home_ONT-09706,69.2232618,34.53269576,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09707,Home_ONT,Home_ONT-09707,69.2234417,34.53296182,6,SP-0571,Active,1,Customer ONT,1,2
ONT-09708,Home_ONT,Home_ONT-09708,69.22458902,34.53285897,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09709,Home_ONT,Home_ONT-09709,69.2246784,34.53309089,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09710,Home_ONT,Home_ONT-09710,69.22442549,34.53320125,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09711,Home_ONT,Home_ONT-09711,69.22422576,34.53328683,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09712,Home_ONT,Home_ONT-09712,69.22402842,34.53349667,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09713,Home_ONT,Home_ONT-09713,69.2237878,34.53334782,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09714,Home_ONT,Home_ONT-09714,69.22359596,34.53325478,6,SP-0572,Planned,1,Customer ONT,1,2
ONT-09715,Home_ONT,Home_ONT-09715,69.2233289,34.53319319,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09716,Home_ONT,Home_ONT-09716,69.22335014,34.53294609,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09717,Home_ONT,Home_ONT-09717,69.22333934,34.53271901,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09718,Home_ONT,Home_ONT-09718,69.22329728,34.53248415,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09719,Home_ONT,Home_ONT-09719,69.22350949,34.53231746,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09720,Home_ONT,Home_ONT-09720,69.22376997,34.53221596,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09721,Home_ONT,Home_ONT-09721,69.22404424,34.5321213,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09722,Home_ONT,Home_ONT-09722,69.22429089,34.53230195,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09723,Home_ONT,Home_ONT-09723,69.22440748,34.53249224,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09724,Home_ONT,Home_ONT-09724,69.22463227,34.53263136,6,SP-0572,Active,1,Customer ONT,1,2
ONT-09725,Home_ONT,Home_ONT-09725,69.2252175,34.53392678,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09726,Home_ONT,Home_ONT-09726,69.22534775,34.53415025,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09727,Home_ONT,Home_ONT-09727,69.22518486,34.53432096,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09728,Home_ONT,Home_ONT-09728,69.22504845,34.53453643,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09729,Home_ONT,Home_ONT-09729,69.2247084,34.53445006,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09730,Home_ONT,Home_ONT-09730,69.22443742,34.5345291,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09731,Home_ONT,Home_ONT-09731,69.22426147,34.5344095,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09732,Home_ONT,Home_ONT-09732,69.22401462,34.53430345,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09733,Home_ONT,Home_ONT-09733,69.22402307,34.53404647,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09734,Home_ONT,Home_ONT-09734,69.2239715,34.53381973,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09735,Home_ONT,Home_ONT-09735,69.22407524,34.53359932,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09736,Home_ONT,Home_ONT-09736,69.22418257,34.5333581,6,SP-0573,Planned,1,Customer ONT,1,2
ONT-09737,Home_ONT,Home_ONT-09737,69.22451149,34.53333693,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09738,Home_ONT,Home_ONT-09738,69.2247396,34.53331289,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09739,Home_ONT,Home_ONT-09739,69.22498605,34.53331498,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09740,Home_ONT,Home_ONT-09740,69.22511581,34.53353853,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09741,Home_ONT,Home_ONT-09741,69.22526298,34.53369636,6,SP-0573,Active,1,Customer ONT,1,2
ONT-09742,Home_ONT,Home_ONT-09742,69.22642301,34.53441763,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09743,Home_ONT,Home_ONT-09743,69.22636606,34.53473341,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09744,Home_ONT,Home_ONT-09744,69.22615036,34.53490463,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09745,Home_ONT,Home_ONT-09745,69.22590948,34.53498036,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09746,Home_ONT,Home_ONT-09746,69.225674,34.53502993,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09747,Home_ONT,Home_ONT-09747,69.22548304,34.53494473,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09748,Home_ONT,Home_ONT-09748,69.22524703,34.53487734,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09749,Home_ONT,Home_ONT-09749,69.22514788,34.53472326,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09750,Home_ONT,Home_ONT-09750,69.22498883,34.53455282,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09751,Home_ONT,Home_ONT-09751,69.22507239,34.53433462,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09752,Home_ONT,Home_ONT-09752,69.22517582,34.53416637,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09753,Home_ONT,Home_ONT-09753,69.22523997,34.53398709,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09754,Home_ONT,Home_ONT-09754,69.22546558,34.53396589,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09755,Home_ONT,Home_ONT-09755,69.22569237,34.53388068,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09756,Home_ONT,Home_ONT-09756,69.22599021,34.53386058,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09757,Home_ONT,Home_ONT-09757,69.22619096,34.53397344,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09758,Home_ONT,Home_ONT-09758,69.22627802,34.53421138,6,SP-0574,Active,1,Customer ONT,1,2
ONT-09759,Home_ONT,Home_ONT-09759,69.22138096,34.54354633,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09760,Home_ONT,Home_ONT-09760,69.22121558,34.54379832,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09761,Home_ONT,Home_ONT-09761,69.2211101,34.54394484,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09762,Home_ONT,Home_ONT-09762,69.22091132,34.5441757,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09763,Home_ONT,Home_ONT-09763,69.22061944,34.54406156,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09764,Home_ONT,Home_ONT-09764,69.22039961,34.54416727,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09765,Home_ONT,Home_ONT-09765,69.2202178,34.5440261,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09766,Home_ONT,Home_ONT-09766,69.21996083,34.54386174,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09767,Home_ONT,Home_ONT-09767,69.21980964,34.54368988,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09768,Home_ONT,Home_ONT-09768,69.21985846,34.54339669,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09769,Home_ONT,Home_ONT-09769,69.21998712,34.54324365,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09770,Home_ONT,Home_ONT-09770,69.22016134,34.54305142,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09771,Home_ONT,Home_ONT-09771,69.22037695,34.54296046,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09772,Home_ONT,Home_ONT-09772,69.22066409,34.54285664,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09773,Home_ONT,Home_ONT-09773,69.22089123,34.54295809,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09774,Home_ONT,Home_ONT-09774,69.22106451,34.54318463,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09775,Home_ONT,Home_ONT-09775,69.22114507,34.54333,6,SP-0575,Active,1,Customer ONT,1,2
ONT-09776,Home_ONT,Home_ONT-09776,69.2213545,34.5445866,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09777,Home_ONT,Home_ONT-09777,69.22135494,34.54475766,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09778,Home_ONT,Home_ONT-09778,69.22113814,34.54489666,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09779,Home_ONT,Home_ONT-09779,69.22101957,34.54511074,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09780,Home_ONT,Home_ONT-09780,69.22075863,34.54507274,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09781,Home_ONT,Home_ONT-09781,69.22054682,34.54521337,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09782,Home_ONT,Home_ONT-09782,69.22028538,34.5451208,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09783,Home_ONT,Home_ONT-09783,69.22020654,34.54483832,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09784,Home_ONT,Home_ONT-09784,69.22002502,34.54466266,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09785,Home_ONT,Home_ONT-09785,69.2201521,34.54448323,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09786,Home_ONT,Home_ONT-09786,69.22017616,34.54424736,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09787,Home_ONT,Home_ONT-09787,69.22038911,34.54416516,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09788,Home_ONT,Home_ONT-09788,69.22056861,34.54406158,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09789,Home_ONT,Home_ONT-09789,69.22077567,34.5439661,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09790,Home_ONT,Home_ONT-09790,69.22103975,34.54392571,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09791,Home_ONT,Home_ONT-09791,69.22114023,34.5442318,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09792,Home_ONT,Home_ONT-09792,69.22145607,34.54434043,6,SP-0576,Active,1,Customer ONT,1,2
ONT-09793,Home_ONT,Home_ONT-09793,69.22092239,34.5456422,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09794,Home_ONT,Home_ONT-09794,69.2208815,34.54584977,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09795,Home_ONT,Home_ONT-09795,69.22079374,34.54608828,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09796,Home_ONT,Home_ONT-09796,69.22050746,34.54610933,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09797,Home_ONT,Home_ONT-09797,69.2203397,34.54623007,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09798,Home_ONT,Home_ONT-09798,69.2200416,34.546296,6,SP-0577,Planned,1,Customer ONT,1,2
ONT-09799,Home_ONT,Home_ONT-09799,69.21989967,34.54612299,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09800,Home_ONT,Home_ONT-09800,69.2197545,34.54596644,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09801,Home_ONT,Home_ONT-09801,69.21954059,34.54576189,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09802,Home_ONT,Home_ONT-09802,69.21966305,34.54553322,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09803,Home_ONT,Home_ONT-09803,69.21967901,34.54535,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09804,Home_ONT,Home_ONT-09804,69.21975791,34.54511013,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09805,Home_ONT,Home_ONT-09805,69.22008754,34.54514104,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09806,Home_ONT,Home_ONT-09806,69.22028741,34.54513306,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09807,Home_ONT,Home_ONT-09807,69.22055134,34.54516965,6,SP-0577,Planned,1,Customer ONT,1,2
ONT-09808,Home_ONT,Home_ONT-09808,69.22079167,34.54520837,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09809,Home_ONT,Home_ONT-09809,69.22082568,34.54545482,6,SP-0577,Active,1,Customer ONT,1,2
ONT-09810,Home_ONT,Home_ONT-09810,69.21961949,34.54545272,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09811,Home_ONT,Home_ONT-09811,69.21957289,34.54575454,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09812,Home_ONT,Home_ONT-09812,69.21936363,34.54589032,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09813,Home_ONT,Home_ONT-09813,69.21914288,34.54602775,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09814,Home_ONT,Home_ONT-09814,69.21895097,34.54610745,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09815,Home_ONT,Home_ONT-09815,69.2186379,34.54613289,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09816,Home_ONT,Home_ONT-09816,69.21852912,34.5458766,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09817,Home_ONT,Home_ONT-09817,69.21819052,34.54585023,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09818,Home_ONT,Home_ONT-09818,69.21811095,34.54561534,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09819,Home_ONT,Home_ONT-09819,69.21823368,34.54538753,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09820,Home_ONT,Home_ONT-09820,69.21826263,34.54512124,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09821,Home_ONT,Home_ONT-09821,69.2184152,34.54496092,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09822,Home_ONT,Home_ONT-09822,69.218686,34.54489638,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09823,Home_ONT,Home_ONT-09823,69.21891935,34.54489086,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09824,Home_ONT,Home_ONT-09824,69.21915956,34.54497143,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09825,Home_ONT,Home_ONT-09825,69.21943745,34.54502124,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09826,Home_ONT,Home_ONT-09826,69.21941601,34.54529992,6,SP-0578,Active,1,Customer ONT,1,2
ONT-09827,Home_ONT,Home_ONT-09827,69.2185765,34.54585811,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09828,Home_ONT,Home_ONT-09828,69.21842051,34.54605691,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09829,Home_ONT,Home_ONT-09829,69.2182471,34.54621331,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09830,Home_ONT,Home_ONT-09830,69.21812225,34.54634457,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09831,Home_ONT,Home_ONT-09831,69.21785505,34.54641428,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09832,Home_ONT,Home_ONT-09832,69.2175827,34.54647991,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09833,Home_ONT,Home_ONT-09833,69.21744254,34.54629977,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09834,Home_ONT,Home_ONT-09834,69.21730742,34.54612993,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09835,Home_ONT,Home_ONT-09835,69.21721279,34.54593701,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09836,Home_ONT,Home_ONT-09836,69.21706212,34.54567129,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09837,Home_ONT,Home_ONT-09837,69.21718018,34.54549221,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09838,Home_ONT,Home_ONT-09838,69.21740521,34.54531143,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09839,Home_ONT,Home_ONT-09839,69.21760411,34.54521318,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09840,Home_ONT,Home_ONT-09840,69.21785126,34.54527398,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09841,Home_ONT,Home_ONT-09841,69.21811284,34.54522301,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09842,Home_ONT,Home_ONT-09842,69.21832002,34.54536849,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09843,Home_ONT,Home_ONT-09843,69.21847833,34.54559728,6,SP-0579,Active,1,Customer ONT,1,2
ONT-09844,Home_ONT,Home_ONT-09844,69.21725061,34.54563112,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09845,Home_ONT,Home_ONT-09845,69.21704445,34.54583408,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09846,Home_ONT,Home_ONT-09846,69.21698353,34.54606606,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09847,Home_ONT,Home_ONT-09847,69.21677673,34.54613077,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09848,Home_ONT,Home_ONT-09848,69.21655165,34.54617175,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09849,Home_ONT,Home_ONT-09849,69.21636492,34.54618335,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09850,Home_ONT,Home_ONT-09850,69.21604758,34.54623518,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09851,Home_ONT,Home_ONT-09851,69.21600698,34.54595341,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09852,Home_ONT,Home_ONT-09852,69.21580396,34.54577864,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09853,Home_ONT,Home_ONT-09853,69.2158654,34.54553502,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09854,Home_ONT,Home_ONT-09854,69.21584408,34.54529309,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09855,Home_ONT,Home_ONT-09855,69.21604248,34.54514192,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09856,Home_ONT,Home_ONT-09856,69.2163091,34.54502587,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09857,Home_ONT,Home_ONT-09857,69.21659147,34.54498161,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09858,Home_ONT,Home_ONT-09858,69.21679766,34.54511317,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09859,Home_ONT,Home_ONT-09859,69.21707196,34.54523987,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09860,Home_ONT,Home_ONT-09860,69.2171861,34.54543966,6,SP-0580,Active,1,Customer ONT,1,2
ONT-09861,Home_ONT,Home_ONT-09861,69.21716181,34.54443814,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09862,Home_ONT,Home_ONT-09862,69.21710093,34.54467895,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09863,Home_ONT,Home_ONT-09863,69.21683352,34.54473203,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09864,Home_ONT,Home_ONT-09864,69.21665754,34.54489885,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09865,Home_ONT,Home_ONT-09865,69.21646034,34.54505099,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09866,Home_ONT,Home_ONT-09866,69.21621971,34.54490729,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09867,Home_ONT,Home_ONT-09867,69.21603319,34.54486806,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09868,Home_ONT,Home_ONT-09868,69.21580803,34.54471001,6,SP-0581,Planned,1,Customer ONT,1,2
ONT-09869,Home_ONT,Home_ONT-09869,69.21566918,34.54451465,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09870,Home_ONT,Home_ONT-09870,69.21563335,34.5442939,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09871,Home_ONT,Home_ONT-09871,69.21579175,34.54406003,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09872,Home_ONT,Home_ONT-09872,69.21603933,34.5439675,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09873,Home_ONT,Home_ONT-09873,69.21618952,34.54379566,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09874,Home_ONT,Home_ONT-09874,69.21645948,34.54385342,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09875,Home_ONT,Home_ONT-09875,69.21668779,34.54392419,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09876,Home_ONT,Home_ONT-09876,69.21685332,34.54404391,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09877,Home_ONT,Home_ONT-09877,69.2170124,34.54417308,6,SP-0581,Active,1,Customer ONT,1,2
ONT-09878,Home_ONT,Home_ONT-09878,69.21650155,34.5435742,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09879,Home_ONT,Home_ONT-09879,69.21653364,34.54379373,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09880,Home_ONT,Home_ONT-09880,69.2162619,34.54391537,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09881,Home_ONT,Home_ONT-09881,69.21604718,34.54399337,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09882,Home_ONT,Home_ONT-09882,69.21587546,34.54425625,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09883,Home_ONT,Home_ONT-09883,69.21562856,34.54411843,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09884,Home_ONT,Home_ONT-09884,69.21543809,34.54397818,6,SP-0582,Planned,1,Customer ONT,1,2
ONT-09885,Home_ONT,Home_ONT-09885,69.21520713,34.54384088,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09886,Home_ONT,Home_ONT-09886,69.21521928,34.54362962,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09887,Home_ONT,Home_ONT-09887,69.21523033,34.54346729,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09888,Home_ONT,Home_ONT-09888,69.215234,34.54323252,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09889,Home_ONT,Home_ONT-09889,69.21546617,34.5431375,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09890,Home_ONT,Home_ONT-09890,69.21558328,34.54293155,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09891,Home_ONT,Home_ONT-09891,69.21585243,34.54289314,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09892,Home_ONT,Home_ONT-09892,69.21602746,34.54309873,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09893,Home_ONT,Home_ONT-09893,69.21626594,34.54318529,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09894,Home_ONT,Home_ONT-09894,69.21630648,34.54339189,6,SP-0582,Active,1,Customer ONT,1,2
ONT-09895,Home_ONT,Home_ONT-09895,69.21627121,34.54240279,6,SP-0583,Active,1,Customer ONT,1,2
ONT-09896,Home_ONT,Home_ONT-09896,69.21619782,34.54258376,6,SP-0583,Active,1,Customer ONT,1,2
ONT-09897,Home_ONT,Home_ONT-09897,69.21621704,34.54285044,6,SP-0583,Active,1,Customer ONT,1,2
ONT-09898,Home_ONT,Home_ONT-09898,69.21600569,34.54292057,6,SP-0583,Active,1,Customer ONT,1,2
ONT-09899,Home_ONT,Home_ONT-09899,69.21576106,34.54304644,6,SP-0583,Active,1,Customer ONT,1,2
ONT-09900,Home_ONT,Home_ONT-09900,69.21544966,34.54305617,6,SP-0583,Active,1,Customer ONT,1,2
ONT-09901,Home_ONT,Home_ONT-09901,69.21528645,34.54283625,6,SP-0583,Active,1,Customer ONT,1,2
